Expected_ModelPred,Expected_PredValue,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,TC
[0.9999918937683105],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,4386,1564,65,Scotland,PerturbTC513
[0.9999918937683105],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,4386,1564,65,Scotland,PerturbTC513
[0.9999918937683105],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Other,Male,4386,1564,65,Scotland,PerturbTC513
[0.9999918937683105],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Other,Female,4386,1564,65,Scotland,PerturbTC513
[0.9999918937683105],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,White,Male,4386,1564,65,Scotland,PerturbTC513
[0.9999918937683105],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,White,Female,4386,1564,65,Scotland,PerturbTC513
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Black,Male,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Black,Female,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Amer-Indian-Eskimo,Male,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Amer-Indian-Eskimo,Female,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Other,Male,3820,1587,31,Scotland,OrigionalTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Other,Female,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,White,Male,3820,1587,31,Scotland,PerturbTC514
[0.9940290451049805],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,White,Female,3820,1587,31,Scotland,PerturbTC514
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Black,Male,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Black,Female,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Asian-Pac-Islander,Female,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,3103,1816,32,Scotland,OrigionalTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Other,Male,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,Other,Female,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,White,Male,3103,1816,32,Scotland,PerturbTC515
[0.9885246753692627],1,28,Private,Masters,15,Separated,Sales,Unmarried,White,Female,3103,1816,32,Scotland,PerturbTC515
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Black,Male,12099,1828,35,Scotland,OrigionalTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Black,Female,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,White,Male,12099,1828,35,Scotland,PerturbTC516
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,White,Female,12099,1828,35,Scotland,PerturbTC516
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Black,Male,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Black,Female,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Other,Male,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Other,Female,3820,2008,40,Scotland,OrigionalTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,White,Male,3820,2008,40,Scotland,PerturbTC517
[0.9940606355667114],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,White,Female,3820,2008,40,Scotland,PerturbTC517
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,3103,2507,44,Scotland,OrigionalTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Male,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,3103,2507,44,Scotland,PerturbTC518
[0.9964021444320679],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3103,2507,44,Scotland,PerturbTC518
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Black,Male,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Black,Female,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Asian-Pac-Islander,Female,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Male,12099,1894,50,Scotland,OrigionalTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Other,Male,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,Other,Female,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,White,Male,12099,1894,50,Scotland,PerturbTC519
[1.0],1,22,Federal-gov,7th-8th,9,Never-married,Tech-support,Wife,White,Female,12099,1894,50,Scotland,PerturbTC519
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Black,Male,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Black,Female,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Female,3820,115,44,Scotland,OrigionalTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Other,Male,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Other,Female,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,White,Male,3820,115,44,Scotland,PerturbTC520
[0.9906973242759705],1,89,Self-emp-not-inc,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,White,Female,3820,115,44,Scotland,PerturbTC520
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Black,Male,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Black,Female,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,3103,2507,32,Scotland,OrigionalTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Other,Male,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,Other,Female,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,3103,2507,32,Scotland,PerturbTC521
[0.9954850673675537],1,28,Without-pay,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,White,Female,3103,2507,32,Scotland,PerturbTC521
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Black,Male,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Black,Female,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Other,Male,0,115,44,Scotland,OrigionalTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,Other,Female,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,White,Male,0,115,44,Scotland,PerturbTC522
[0.022277146577835083],0,28,Self-emp-inc,Prof-school,4,Separated,Armed-Forces,Not-in-family,White,Female,0,115,44,Scotland,PerturbTC522
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Black,Male,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Black,Female,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,3103,2507,50,Scotland,OrigionalTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Other,Male,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,Other,Female,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,White,Male,3103,2507,50,Scotland,PerturbTC523
[0.9786338806152344],1,28,Without-pay,5th-6th,4,Separated,Priv-house-serv,Not-in-family,White,Female,3103,2507,50,Scotland,PerturbTC523
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,3103,2008,31,Scotland,OrigionalTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Male,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Other,Male,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Other,Female,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,3103,2008,31,Scotland,PerturbTC524
[0.9930157661437988],1,28,Private,10th,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,3103,2008,31,Scotland,PerturbTC524
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12099,1816,32,Scotland,OrigionalTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,White,Male,12099,1816,32,Scotland,PerturbTC525
[1.0],1,28,Self-emp-not-inc,Preschool,14,Married-civ-spouse,Exec-managerial,Own-child,White,Female,12099,1816,32,Scotland,PerturbTC525
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Black,Male,3103,1564,65,Scotland,OrigionalTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Black,Female,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Asian-Pac-Islander,Male,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Asian-Pac-Islander,Female,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Amer-Indian-Eskimo,Male,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Amer-Indian-Eskimo,Female,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Other,Male,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,Other,Female,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,White,Male,3103,1564,65,Scotland,PerturbTC526
[0.9999405145645142],1,27,Self-emp-not-inc,12th,15,Separated,Sales,Wife,White,Female,3103,1564,65,Scotland,PerturbTC526
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Black,Male,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Black,Female,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Male,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Other,Male,4386,1564,35,Scotland,OrigionalTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,Other,Female,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,White,Male,4386,1564,35,Scotland,PerturbTC527
[0.9983413219451904],1,30,Local-gov,1st-4th,11,Married-AF-spouse,Other-service,Own-child,White,Female,4386,1564,35,Scotland,PerturbTC527
[0.010843664407730103],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,115,42,Trinadad&Tobago,PerturbTC528
[0.010843664407730103],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,115,42,Trinadad&Tobago,OrigionalTC528
[0.010843664407730103],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,42,Trinadad&Tobago,PerturbTC528
[0.010843664407730103],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,115,42,Trinadad&Tobago,PerturbTC528
[0.010843664407730103],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,115,42,Trinadad&Tobago,PerturbTC528
[0.010843664407730103],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,115,42,Trinadad&Tobago,PerturbTC528
[0.010843664407730103],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Other,Male,0,115,42,Trinadad&Tobago,PerturbTC528
