Perturb_ModelPred,Perturb_PredValue,Expected_ModelPred,Expected_PredValue,checkingstatus,duration,history,purpose,amount,savings,employ,installment,others,residence,property,age,otherplans,housing,cards,job,liable,tele,foreign,sex,TC
[0.18932360410690308],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,30,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.038360387086868286],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,57,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.05044335126876831],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,57,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.12949761748313904],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,33,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.1653515100479126],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,33,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.1067119836807251],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,37,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.13725176453590393],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,37,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.03638771176338196],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,58,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.04788029193878174],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,58,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.20473015308380127],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,23,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.25530463457107544],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,23,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.15629726648330688],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,29,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.19788441061973572],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,29,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.04985925555229187],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,52,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.0653182864189148],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,52,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.05531954765319824],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,50,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.07234245538711548],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,50,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.06796649098396301],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,46,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.08851668238639832],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,46,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.05252239108085632],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,51,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.06874731183052063],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,51,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.08753234148025513],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,41,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.11327928304672241],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,41,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.09201300144195557],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,40,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.11890602111816406],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,40,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.023771941661834717],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,66,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.03140982985496521],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,66,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.06457367539405823],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,47,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.08419063687324524],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,47,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.04043540358543396],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,56,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.05313593149185181],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,56,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.04491239786148071],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,54,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.05893269181251526],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,54,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.232818603515625],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,20,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.28782057762145996],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,20,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.22316694259643555],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,21,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.27671122550964355],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,21,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.10159575939178467],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,38,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.13088613748550415],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,38,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.019179224967956543],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,70,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.025379866361618042],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,70,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.025078386068344116],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,65,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.03312179446220398],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,65,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.01545986533164978],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,74,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.020483165979385376],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,74,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.021355152130126953],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,68,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.02823898196220398],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,68,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.07915911078453064],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,43,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.10272040963172913],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,43,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.04261770844459534],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,55,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.0559636652469635],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,55,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.026454776525497437],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,64,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.034923821687698364],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,64,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.014646947383880615],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,75,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.01941126585006714],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,75,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.2427574098110199],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,19,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.2991914749145508],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,19,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.029431253671646118],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,62,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.038815200328826904],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,62,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[0.03451290726661682],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,59,A142,A152,3,A171,2,A191,A201,male,PerturbTC76
[0.045441269874572754],0,[0.11762741208076477],0,A11,16,A33,A48,2286,A64,A74,1,A101,1,A121,59,A142,A152,3,A171,2,A191,A201,female,PerturbTC76
[2.5718611268432667e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,67,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.525605086705184e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,67,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.745478067638473e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,22,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[5.8518601520063385e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,22,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[5.532417232667619e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,49,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[6.561198695465009e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,49,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[6.559039422704416e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,45,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[9.07339359201842e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,45,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[4.6664637431970135e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,53,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[4.7445678497126664e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,53,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.0038187642225083e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,35,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.0405053646754823e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,35,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[3.319999830608822e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,61,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.4809820864390986e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,61,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.352154638256664e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,28,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[3.5984392354748707e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,28,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.5362799921092574e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,25,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[4.5888430832974336e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,25,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.603064070376803e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,24,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[4.9762327591906796e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,24,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[3.464317721579846e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,60,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.6904105610014994e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,60,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.1405128230723705e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,32,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.60211674429911e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,32,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[6.844183553234018e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,44,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[9.83934889120519e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,44,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.1900923302388122e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,31,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.8217817416020807e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,31,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[5.7729297037178995e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,48,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[7.115080524755513e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,48,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.472275357183861e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,26,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[4.231627315220976e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,26,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[9.619994384424402e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,36,A141,A153,1,A173,2,A192,A202,male,OrigionalTC77
[1.881659805746949e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,36,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[8.466991691102876e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,39,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.4755349830863906e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,39,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[7.452211070457793e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,42,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.1570722158182889e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,42,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.0474601047638643e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,34,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.212760108477596e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,34,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[3.0491140862176636e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,63,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.1097428248850747e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,63,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.410937339185736e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,27,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[3.902211531681132e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,27,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.241829694631491e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,30,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[3.0599963452004886e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,30,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[3.936067791143749e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,57,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[3.4309162177947883e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,57,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.0929966653971945e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,33,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[2.3995564646384082e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,33,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[9.219187219189351e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,37,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.735176446970854e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,37,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[3.77209027901948e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,58,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[3.1638325292959735e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,58,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.6727577656361348e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,23,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[5.3963152168989836e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,23,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.2958185913181097e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,29,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[3.318314512057441e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,29,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[4.869339653712501e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,52,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[5.145094128522487e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,52,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[5.301924871359276e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,50,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[6.050434375737268e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,50,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[6.285776066317084e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,46,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[8.367064374681377e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,46,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[5.081035592269245e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,51,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[5.579431139324242e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,51,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[7.776197741282687e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,41,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.2547496375248102e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,41,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[8.114239141709945e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,40,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.3606728188619854e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,40,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[2.683668391678662e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,66,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.6543965086768253e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,66,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[6.023920251507775e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,47,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[7.715734717805844e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,47,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[4.107189588431481e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,56,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[3.7205467595669006e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,56,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[4.472066120198015e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,54,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[4.375229956110616e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,54,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.900543888933015e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,20,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[6.881565184357896e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,20,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.8213597297034312e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,21,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[6.345861436329869e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,21,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[8.835079889912834e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,38,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.600096588560973e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,38,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[2.263615510311734e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,70,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.1963334767273182e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,70,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[2.800336351693744e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,65,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.7940570140595469e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,65,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[1.909313852854755e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,74,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[8.650987703973101e-10],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,74,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[2.4647166252389496e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,68,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.4068425313595867e-09],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,68,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[7.141736507731977e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,43,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
[1.0669984895628204e-08],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,43,A141,A153,1,A173,2,A192,A202,female,PerturbTC77
[4.285734267472918e-11],0,[9.619994384424402e-11],0,A14,21,A32,A48,2286,A63,A72,3,A103,3,A123,55,A141,A153,1,A173,2,A192,A202,male,PerturbTC77
