Perturb_ModelPred,Perturb_PredValue,Expected_ModelPred,Expected_PredValue,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,TC
[0.9710659980773926],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,Black,Female,3103,1587,35,Greece,PerturbTC552
[0.9879735708236694],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,3103,1587,35,Greece,PerturbTC552
[0.9792503118515015],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Female,3103,1587,35,Greece,PerturbTC552
[0.9756674766540527],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,3103,1587,35,Greece,PerturbTC552
[0.9583941698074341],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Female,3103,1587,35,Greece,PerturbTC552
[0.9740662574768066],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,Other,Male,3103,1587,35,Greece,OrigionalTC552
[0.9557077884674072],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,Other,Female,3103,1587,35,Greece,PerturbTC552
[0.986334502696991],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,White,Male,3103,1587,35,Greece,PerturbTC552
[0.9764508008956909],1,[0.9740662574768066],1,30,Private,Doctorate,11,Never-married,Craft-repair,Husband,White,Female,3103,1587,35,Greece,PerturbTC552
[0.9986804127693176],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Black,Male,3103,2008,31,Greece,PerturbTC553
[0.9977052211761475],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,3103,2008,31,Greece,PerturbTC553
[0.9990612268447876],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,3103,2008,31,Greece,PerturbTC553
[0.9983669519424438],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Female,3103,2008,31,Greece,PerturbTC553
[0.9980785250663757],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,3103,2008,31,Greece,PerturbTC553
[0.9966599941253662],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,3103,2008,31,Greece,PerturbTC553
[0.997948944568634],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Other,Male,3103,2008,31,Greece,OrigionalTC553
[0.9964351654052734],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,Other,Female,3103,2008,31,Greece,PerturbTC553
[0.9989317059516907],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,White,Male,3103,2008,31,Greece,PerturbTC553
[0.9981417655944824],1,[0.997948944568634],1,17,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Protective-serv,Wife,White,Female,3103,2008,31,Greece,PerturbTC553
[0.9995878338813782],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Black,Male,3820,1828,44,Greece,PerturbTC554
[0.9992827773094177],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Black,Female,3820,1828,44,Greece,PerturbTC554
[0.9997067451477051],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,3820,1828,44,Greece,PerturbTC554
[0.9994898438453674],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,3820,1828,44,Greece,PerturbTC554
[0.9993996024131775],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,3820,1828,44,Greece,OrigionalTC554
[0.9989553093910217],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,3820,1828,44,Greece,PerturbTC554
[0.9993590712547302],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Other,Male,3820,1828,44,Greece,PerturbTC554
[0.998884916305542],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,Other,Female,3820,1828,44,Greece,PerturbTC554
[0.9996663331985474],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,White,Male,3820,1828,44,Greece,PerturbTC554
[0.9994193911552429],1,[0.9993996024131775],1,22,Private,Prof-school,14,Separated,Armed-Forces,Not-in-family,White,Female,3820,1828,44,Greece,PerturbTC554
[0.9959549903869629],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Black,Male,3820,1828,50,Greece,PerturbTC555
[0.9929796457290649],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Black,Female,3820,1828,50,Greece,PerturbTC555
[0.9971200823783875],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Male,3820,1828,50,Greece,PerturbTC555
[0.9949974417686462],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Female,3820,1828,50,Greece,PerturbTC555
[0.9941173195838928],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,3820,1828,50,Greece,PerturbTC555
[0.9898043274879456],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,3820,1828,50,Greece,OrigionalTC555
[0.9937223196029663],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Other,Male,3820,1828,50,Greece,PerturbTC555
[0.9891231060028076],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,Other,Female,3820,1828,50,Greece,PerturbTC555
[0.9967233538627625],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,White,Male,3820,1828,50,Greece,PerturbTC555
[0.9943100214004517],1,[0.9898043274879456],1,22,Local-gov,5th-6th,4,Separated,Priv-house-serv,Wife,White,Female,3820,1828,50,Greece,PerturbTC555
[0.9998683929443359],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Black,Male,3820,1828,65,Greece,PerturbTC556
[0.999770998954773],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Black,Female,3820,1828,65,Greece,PerturbTC556
[0.9999064207077026],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Male,3820,1828,65,Greece,PerturbTC556
[0.9998371005058289],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Female,3820,1828,65,Greece,PerturbTC556
[0.9998083114624023],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,3820,1828,65,Greece,PerturbTC556
[0.9996663331985474],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,3820,1828,65,Greece,OrigionalTC556
[0.9997953176498413],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Other,Male,3820,1828,65,Greece,PerturbTC556
[0.9996438026428223],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,Other,Female,3820,1828,65,Greece,PerturbTC556
[0.9998934864997864],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,White,Male,3820,1828,65,Greece,PerturbTC556
[0.999814510345459],1,[0.9996663331985474],1,28,Local-gov,10th,9,Widowed,Adm-clerical,Wife,White,Female,3820,1828,65,Greece,PerturbTC556
[0.9986392259597778],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Black,Male,3103,1894,32,Greece,PerturbTC557
[0.997633695602417],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Black,Female,3103,1894,32,Greece,PerturbTC557
[0.9990319013595581],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,3103,1894,32,Greece,PerturbTC557
[0.9983160495758057],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,3103,1894,32,Greece,PerturbTC557
[0.9980186820030212],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,3103,1894,32,Greece,PerturbTC557
[0.9965560436248779],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,3103,1894,32,Greece,PerturbTC557
[0.99788498878479],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Other,Male,3103,1894,32,Greece,PerturbTC557
[0.9963243007659912],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,Other,Female,3103,1894,32,Greece,OrigionalTC557
[0.9988983869552612],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3103,1894,32,Greece,PerturbTC557
[0.9980838298797607],1,[0.9963243007659912],1,24,Federal-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,3103,1894,32,Greece,PerturbTC557
[0.9942024350166321],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,3103,1816,35,Greece,PerturbTC558
[0.9891682863235474],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Black,Female,3103,1816,35,Greece,OrigionalTC558
[0.9958701729774475],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,3103,1816,35,Greece,PerturbTC558
[0.992833137512207],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,3103,1816,35,Greece,PerturbTC558
[0.9915754795074463],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,3103,1816,35,Greece,PerturbTC558
[0.9854261875152588],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,3103,1816,35,Greece,PerturbTC558
[0.991011381149292],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Other,Male,3103,1816,35,Greece,PerturbTC558
[0.9844568967819214],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,Other,Female,3103,1816,35,Greece,PerturbTC558
[0.9953022599220276],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,3103,1816,35,Greece,PerturbTC558
[0.9914722442626953],1,[0.9891682863235474],1,28,Self-emp-not-inc,12th,9,Married-spouse-absent,Prof-specialty,Other-relative,White,Female,3103,1816,35,Greece,PerturbTC558
[0.9998000264167786],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Black,Male,4386,1894,42,Greece,PerturbTC559
[0.9996222257614136],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Black,Female,4386,1894,42,Greece,PerturbTC559
[0.9998713731765747],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,4386,1894,42,Greece,PerturbTC559
[0.9997570514678955],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,4386,1894,42,Greece,PerturbTC559
[0.9997336864471436],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,4386,1894,42,Greece,PerturbTC559
[0.9994971752166748],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,4386,1894,42,Greece,PerturbTC559
[0.9997431039810181],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Other,Male,4386,1894,42,Greece,OrigionalTC559
[0.9995148181915283],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,Other,Female,4386,1894,42,Greece,PerturbTC559
[0.9998428821563721],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,White,Male,4386,1894,42,Greece,PerturbTC559
[0.9997032880783081],1,[0.9997431039810181],1,37,Local-gov,1st-4th,11,Separated,Transport-moving,Not-in-family,White,Female,4386,1894,42,Greece,PerturbTC559
[0.01866188645362854],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,115,42,Nicaragua,PerturbTC560
[0.010806739330291748],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,115,42,Nicaragua,OrigionalTC560
[0.02604466676712036],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,42,Nicaragua,PerturbTC560
[0.015129804611206055],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,115,42,Nicaragua,PerturbTC560
[0.012884140014648438],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,115,42,Nicaragua,PerturbTC560
[0.007577478885650635],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,115,42,Nicaragua,PerturbTC560
[0.012078613042831421],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Other,Male,0,115,42,Nicaragua,PerturbTC560
[0.006974756717681885],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Other,Female,0,115,42,Nicaragua,PerturbTC560
[0.02295544743537903],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,115,42,Nicaragua,PerturbTC560
[0.013317465782165527],0,[0.010806739330291748],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,115,42,Nicaragua,PerturbTC560
[0.9999927282333374],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Black,Male,4386,1564,65,Nicaragua,PerturbTC561
[0.9999873638153076],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Black,Female,4386,1564,65,Nicaragua,PerturbTC561
[0.9999948740005493],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,4386,1564,65,Nicaragua,OrigionalTC561
[0.9999911189079285],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,4386,1564,65,Nicaragua,PerturbTC561
[0.9999894499778748],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,4386,1564,65,Nicaragua,PerturbTC561
[0.999981701374054],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,4386,1564,65,Nicaragua,PerturbTC561
[0.9999887347221375],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Other,Male,4386,1564,65,Nicaragua,PerturbTC561
[0.9999804496765137],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Other,Female,4386,1564,65,Nicaragua,PerturbTC561
[0.999994158744812],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,White,Male,4386,1564,65,Nicaragua,PerturbTC561
[0.9999898076057434],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,White,Female,4386,1564,65,Nicaragua,PerturbTC561
[0.9891864061355591],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Black,Male,3820,1587,31,Nicaragua,PerturbTC562
[0.9813263416290283],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Black,Female,3820,1587,31,Nicaragua,PerturbTC562
[0.9922858476638794],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,3820,1587,31,Nicaragua,PerturbTC562
[0.9866482615470886],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,3820,1587,31,Nicaragua,PerturbTC562
[0.9843224287033081],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,3820,1587,31,Nicaragua,PerturbTC562
[0.9730231761932373],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,3820,1587,31,Nicaragua,PerturbTC562
[0.9832810163497925],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Other,Male,3820,1587,31,Nicaragua,OrigionalTC562
[0.9712530374526978],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,Other,Female,3820,1587,31,Nicaragua,PerturbTC562
[0.9912292957305908],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,White,Male,3820,1587,31,Nicaragua,PerturbTC562
[0.9848313927650452],1,[0.9832810163497925],1,28,State-gov,11th,14,Never-married,Other-service,Own-child,White,Female,3820,1587,31,Nicaragua,PerturbTC562
[0.9997756481170654],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Black,Male,3103,1816,32,Nicaragua,PerturbTC563
[0.999576210975647],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Black,Female,3103,1816,32,Nicaragua,PerturbTC563
[0.999855637550354],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,3103,1816,32,Nicaragua,PerturbTC563
[0.9997274279594421],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Female,3103,1816,32,Nicaragua,PerturbTC563
[0.9997012615203857],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,3103,1816,32,Nicaragua,OrigionalTC563
[0.9994357824325562],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,3103,1816,32,Nicaragua,PerturbTC563
[0.9997117519378662],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Other,Male,3103,1816,32,Nicaragua,PerturbTC563
[0.9994556903839111],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,Other,Female,3103,1816,32,Nicaragua,PerturbTC563
[0.9998236894607544],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,White,Male,3103,1816,32,Nicaragua,PerturbTC563
[0.9996670484542847],1,[0.9997012615203857],1,89,Private,Masters,15,Married-civ-spouse,Sales,Unmarried,White,Female,3103,1816,32,Nicaragua,PerturbTC563
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Black,Male,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Black,Female,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Male,12099,1828,35,Nicaragua,OrigionalTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Female,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,White,Male,12099,1828,35,Nicaragua,PerturbTC564
[1.0],1,[1.0],1,17,Local-gov,9th,1,Married-spouse-absent,Transport-moving,Other-relative,White,Female,12099,1828,35,Nicaragua,PerturbTC564
[0.9988710284233093],1,[0.998245120048523],1,22,Self-emp-inc,Some-college,11,Separated,Farming-fishing,Husband,Black,Male,4386,2008,40,Nicaragua,PerturbTC565
[0.9980365037918091],1,[0.998245120048523],1,22,Self-emp-inc,Some-college,11,Separated,Farming-fishing,Husband,Black,Female,4386,2008,40,Nicaragua,PerturbTC565
[0.9991968870162964],1,[0.998245120048523],1,22,Self-emp-inc,Some-college,11,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Male,4386,2008,40,Nicaragua,PerturbTC565
